replicate,instance,group,result
23,19,1,19.981859286781 
22,11,1,635.361786688767 
16,9,1,4114.28734289134 
19,12,1,590.894474417576 
23,20,1,17.9724930086072 
17,5,1,135505.783873337 
22,12,1,605.221060503102 
23,21,1,21.1641645193991 
19,13,1,658.102571036511 
21,5,1,197558.2208478 
16,10,1,3976.22576923377 
20,4,1,458838.025779769 
23,22,1,15.2230198273826 
18,5,1,236084.556334363 
22,13,1,749.598043094531 
23,23,1,24.8917955822047 
19,14,1,591.68543580639 
16,11,1,4042.84569131577 
23,24,1,25.5650973289025 
22,14,1,801.672262063496 
17,6,1,146073.124438721 
19,15,1,611.728006112818 
23,25,1,27.7489426249822 
21,6,1,194782.946464251 
23,26,1,22.0868989091271 
22,15,1,697.913846357305 
16,12,1,2861.70795100467 
19,16,1,536.557566544358 
18,6,1,211916.84976809 
23,27,1,19.2214548902939 
20,5,1,312013.830693483 
22,16,1,828.029745329035 
23,28,1,17.5730044733953 
19,17,1,546.755988291693 
16,13,1,4136.03256366878 
17,7,1,159207.817072789 
23,29,1,18.8504207923503 
22,17,1,633.771448263817 
19,18,1,665.86380887251 
23,30,1,21.7820388508977 
21,7,1,225142.511768147 
16,14,1,4343.20029381916 
18,7,1,233687.915115568 
23,1,2,26.5000123718528 
22,18,1,615.951063430099 
19,19,1,570.085487299744 
23,2,2,29.1549795965246 
20,6,1,449152.16126743 
16,15,1,3815.61063789482 
17,8,1,148793.806607321 
22,19,1,643.760701038292 
19,20,1,419.620660494636 
23,3,2,19.5173901056093 
23,4,2,24.6362984010966 
21,8,1,206562.024823317 
22,20,1,772.026909908239 
19,21,1,659.582035850073 
16,16,1,4372.32288860292 
23,5,2,20.1955492988231 
18,8,1,180330.267083128 
23,6,2,20.968582672858 
19,22,1,608.324885274023 
22,21,1,768.274989928769 
17,9,1,200291.595768842 
16,17,1,4821.19912748485 
23,7,2,21.2651247189439 
20,7,1,538337.978623875 
19,23,1,611.388764831197 
22,22,1,757.633671676206 
23,8,2,31.5073498329242 
21,9,1,222295.5378124 
16,18,1,3044.99896349664 
23,9,2,17.0939298149375 
18,9,1,230231.066667816 
19,24,1,605.059304813762 
22,23,1,786.322517533384 
23,10,2,20.9816868458565 
17,10,1,166211.987704628 
23,11,2,29.3189154494963 
19,25,1,488.356974703801 
16,19,1,4583.87628622508 
22,24,1,777.686348499642 
23,12,2,19.9256075292972 
19,26,1,459.857769258548 
21,10,1,175962.22564266 
23,13,2,26.0268338742612 
22,25,1,880.103608604893 
20,8,1,509747.814776031 
16,20,1,4354.83355222276 
18,10,1,219258.58578976 
23,14,2,18.0105894244875 
19,27,1,418.079597324729 
17,11,1,169692.816356224 
22,26,1,599.10830270614 
23,15,2,21.6701033837208 
16,21,1,4131.38680692872 
23,16,2,24.6873738604409 
19,28,1,673.395035367226 
22,27,1,832.779490703107 
23,17,2,35.1278469718991 
21,11,1,205656.158678796 
16,22,1,3823.35049813359 
19,29,1,578.979140138229 
23,18,2,26.2528457617731 
18,11,1,188214.371295191 
22,28,1,776.565566482861 
20,9,1,521912.546616701 
17,12,1,175569.261379314 
23,19,2,17.5108083597283 
19,30,1,496.265494156522 
16,23,1,3398.58197866851 
22,29,1,978.822181316393 
23,20,2,23.4389394440886 
19,1,2,627.317434463539 
23,21,2,22.6926750948492 
21,12,1,222025.276176049 
22,30,1,778.405649012989 
16,24,1,3151.5216795525 
23,22,2,23.4724356324229 
18,12,1,268852.335083754 
19,2,2,506.732495792648 
17,13,1,150127.111236527 
23,23,2,19.3190364927092 
22,1,2,613.165739820305 
23,24,2,21.5003609519364 
16,25,1,3793.63445526944 
20,10,1,509158.383058095 
19,3,2,571.627298060502 
23,25,2,21.7320325131612 
22,2,2,734.596776886124 
21,13,1,199975.167009141 
19,4,2,533.454300344915 
23,26,2,28.004816992573 
16,26,1,3831.59851818171 
18,13,1,243204.278284863 
22,3,2,907.08044510284 
23,27,2,21.6199212699972 
17,14,1,180853.090352628 
19,5,2,509.392627564759 
23,28,2,26.4253158913542 
16,27,1,3759.53972381051 
22,4,2,746.77843108583 
23,29,2,20.9296491107294 
19,6,2,510.39098109059 
20,11,1,540395.560186439 
21,14,1,221647.60899163 
23,30,2,21.2093611605977 
22,5,2,725.43270068377 
16,28,1,3797.42032669332 
19,7,2,579.780546557609 
17,15,1,170423.308701403 
18,14,1,225901.741410089 
22,6,2,840.765769365654 
19,8,2,436.143455616657 
16,29,1,3057.12849117562 
22,7,2,712.476507636985 
19,9,2,666.363295505634 
21,15,1,219955.713961975 
16,30,1,4035.35778577377 
20,12,1,501623.252047367 
17,16,1,171869.08474824 
22,8,2,654.002319522634 
18,15,1,251329.637324907 
19,10,2,764.115082320819 
16,1,2,2972.8078506008 
22,9,2,817.648418857338 
19,11,2,652.616976877776 
21,16,1,142663.672346722 
22,10,2,917.610377930546 
19,12,2,647.740726521035 
16,2,2,4563.79301683668 
17,17,1,147591.415290995 
18,16,1,212796.282989695 
20,13,1,534187.898319107 
22,11,2,752.98690511015 
19,13,2,699.83002379755 
16,3,2,3727.32969233159 
22,12,2,705.106345121204 
19,14,2,615.043577018247 
21,17,1,209245.893245538 
16,4,2,3764.15092083183 
17,18,1,180168.535702926 
22,13,2,722.000046169204 
19,15,2,513.361886482404 
18,17,1,249185.261322345 
16,5,2,4080.95410619001 
19,16,2,594.607516457181 
22,14,2,907.263504133278 
20,14,1,483587.760509857 
21,18,1,188997.33987894 
19,17,2,676.131072916289 
22,15,2,731.68154165775 
17,19,1,165566.261166907 
16,6,2,3977.42649642992 
18,18,1,216308.376064088 
19,18,2,560.58077078294 
22,16,2,641.104436406354 
16,7,2,4565.12961587255 
19,19,2,653.860489293325 
22,17,2,844.179136507336 
20,15,1,464898.143328158 
21,19,1,255826.804681322 
17,20,1,154327.034310938 
16,8,2,3861.22773732702 
19,20,2,613.907292990583 
22,18,2,901.291055632754 
18,19,1,258189.563959253 
19,21,2,491.087952330411 
16,9,2,4425.42306497268 
22,19,2,772.296650550001 
19,22,2,618.22352162712 
17,21,1,171542.90561895 
21,20,1,216573.865268574 
22,20,2,750.184090446133 
16,10,2,3896.18749602358 
20,16,1,547018.359873868 
19,23,2,605.452970338076 
18,20,1,202624.831923208 
22,21,2,736.904450458483 
16,11,2,4157.20837430932 
19,24,2,676.002330876347 
22,22,2,759.241860603955 
17,22,1,172414.616647379 
21,21,1,227945.766255476 
19,25,2,645.75714440728 
16,12,2,3953.90823658447 
22,23,2,782.178858557266 
18,21,1,214999.904549222 
20,17,1,505241.570576657 
19,26,2,551.584670563069 
16,13,2,3022.4378483126 
22,24,2,632.914368410329 
17,23,1,181290.590648085 
19,27,2,532.858304030667 
21,22,1,215907.383869702 
22,25,2,717.782702978195 
16,14,2,4206.08196818799 
19,28,2,575.75079954341 
18,22,1,231943.319872527 
22,26,2,664.836247315116 
16,15,2,3510.84256653067 
19,29,2,768.153074653867 
20,18,1,441579.156794258 
17,24,1,164170.101424023 
22,27,2,701.592117283793 
21,23,1,249091.637662629 
19,30,2,711.527609765301 
16,16,2,4012.60051317132 
22,28,2,741.829548073651 
18,23,1,259569.414714301 
16,17,2,3697.99750052064 
22,29,2,671.064940076299 
17,25,1,105336.861715403 
20,19,1,498386.737000339 
22,30,2,662.271840300808 
21,24,1,248844.791279691 
16,18,2,4202.44226351167 
18,24,1,204690.135815202 
16,19,2,4666.26625188877 
17,26,1,142789.42305287 
21,25,1,224666.339487492 
16,20,2,4545.8137142506 
20,20,1,496379.378275524 
18,25,1,272840.261157226 
16,21,2,3451.39839668179 
17,27,1,172997.68317917 
21,26,1,156562.379828245 
16,22,2,3623.17279188214 
18,26,1,220820.65658526 
20,21,1,515463.353352365 
17,28,1,160321.585302901 
16,23,2,3781.64284107145 
21,27,1,214493.64854638 
16,24,2,4666.57187354015 
18,27,1,254930.21845491 
17,29,1,186285.509740626 
16,25,2,4191.48045596909 
20,22,1,415264.257298836 
21,28,1,165251.019378742 
16,26,2,2686.26196186079 
18,28,1,206327.374313486 
17,30,1,184683.472657999 
16,27,2,3376.64179116145 
21,29,1,232703.969350264 
20,23,1,494603.341689774 
16,28,2,3394.34152405981 
17,1,2,196598.00662189 
18,29,1,219269.105992696 
16,29,2,4199.15266879472 
21,30,1,229655.964446537 
16,30,2,3858.58362724168 
20,24,1,526387.379280139 
17,2,2,164717.224452025 
18,30,1,216504.07030698 
21,1,2,205422.333555215 
17,3,2,118244.42010079 
18,1,2,192830.212855816 
20,25,1,472704.012812981 
21,2,2,202305.248706801 
17,4,2,195371.286856221 
18,2,2,249103.695196897 
20,26,1,499623.136036622 
21,3,2,240185.477274704 
17,5,2,170979.418367382 
18,3,2,151694.965859501 
21,4,2,203383.746902491 
20,27,1,429058.238037024 
17,6,2,185960.153553348 
18,4,2,235371.265476322 
21,5,2,234411.644187183 
17,7,2,204677.36128119 
20,28,1,464360.653479655 
18,5,2,221133.981660152 
21,6,2,220660.579206246 
17,8,2,157276.124305144 
20,29,1,493525.131314571 
18,6,2,200471.931984726 
21,7,2,209862.787873033 
17,9,2,166377.372520525 
18,7,2,262712.172287875 
20,30,1,556537.227282418 
17,10,2,128544.497254973 
21,8,2,206838.702095141 
18,8,2,249812.353682284 
17,11,2,182638.044652014 
21,9,2,228296.079574721 
20,1,2,538002.32190889 
18,9,2,220418.97900686 
17,12,2,116497.477134632 
21,10,2,234323.052717254 
20,2,2,507799.682358033 
18,10,2,268928.449860914 
17,13,2,149190.781033377 
21,11,2,235760.379319692 
20,3,2,469854.938323848 
18,11,2,232677.24280708 
17,14,2,159470.413464424 
21,12,2,226856.20071157 
17,15,2,194217.342285223 
18,12,2,243570.259711428 
21,13,2,222784.539233066 
20,4,2,564368.312001438 
17,16,2,165594.13659581 
18,13,2,186041.224231999 
21,14,2,214381.441435477 
20,5,2,495338.546519792 
17,17,2,180959.363650938 
18,14,2,228677.424124437 
21,15,2,222680.979889749 
17,18,2,162053.112573341 
20,6,2,470426.453848911 
18,15,2,213689.555605607 
21,16,2,233998.089002749 
17,19,2,142546.076531405 
20,7,2,526732.556452779 
18,16,2,224789.733664943 
21,17,2,207014.696334466 
17,20,2,162417.878845753 
18,17,2,165658.119867952 
21,18,2,215745.397093724 
20,8,2,491950.113413451 
17,21,2,168472.270915857 
18,18,2,250254.243154218 
21,19,2,230700.832765741 
20,9,2,494434.821948925 
17,22,2,172878.746741576 
18,19,2,264182.065226093 
21,20,2,245798.625267894 
17,23,2,168372.499323115 
20,10,2,474856.06258928 
18,20,2,234299.517450908 
21,21,2,210660.53251214 
17,24,2,191092.301945617 
20,11,2,514542.162997551 
18,21,2,243443.803409143 
21,22,2,209130.256286311 
17,25,2,200929.783008823 
21,23,2,183843.64595898 
18,22,2,222017.795141792 
20,12,2,463332.520965821 
17,26,2,138932.646415873 
21,24,2,188914.178951521 
18,23,2,219166.75522027 
17,27,2,193640.7224949 
20,13,2,511198.150361095 
21,25,2,201794.668280743 
18,24,2,247972.379086717 
17,28,2,182177.197213203 
20,14,2,513202.811355053 
21,26,2,210455.69451325 
17,29,2,179374.812492283 
18,25,2,237399.586620204 
21,27,2,179241.118056874 
17,30,2,177537.84669661 
20,15,2,491550.688340025 
18,26,2,245475.367587961 
21,28,2,234065.615584328 
18,27,2,246328.056303093 
20,16,2,485771.819327442 
21,29,2,206722.159558394 
18,28,2,251359.82145226 
20,17,2,494644.463961319 
21,30,2,195874.359048191 
18,29,2,200709.634788747 
20,18,2,480440.306470287 
18,30,2,260665.215015784 
20,19,2,508509.646937591 
20,20,2,498823.045373653 
20,21,2,596054.356685515 
20,22,2,500818.331080943 
20,23,2,489056.901139617 
20,24,2,536670.589051483 
20,25,2,444627.009662524 
20,26,2,541456.535634339 
20,27,2,508452.764967457 
20,28,2,538188.589990256 
20,29,2,532473.17969045 
20,30,2,510214.227789018 
29,1,1,5.28028478674554 
29,2,1,4.26244190543595 
24,1,1,1325.05793649992 
29,3,1,4.8632883168773 
31,1,1,18953.4535886143 
26,1,1,51848.3160586446 
29,4,1,5.5839044972488 
28,1,1,49935.4235136525 
24,2,1,1181.4983846571 
29,5,1,4.88837814695163 
30,1,1,330760.404552707 
29,6,1,4.09103795140815 
25,1,1,465607.983177926 
31,2,1,23722.6010169083 
29,7,1,3.451661115149 
24,3,1,1506.03030018678 
26,2,1,46535.1816469623 
27,1,1,801264.441029562 
28,2,1,56453.633796559 
29,8,1,4.22029805182062 
29,9,1,2.28957147055467 
24,4,1,872.433529706967 
29,10,1,5.78065608171925 
31,3,1,21511.7376537042 
29,11,1,3.37926638569 
26,3,1,42467.7393892766 
24,5,1,1178.01245910815 
28,3,1,46958.6766325019 
30,2,1,290050.389296504 
29,12,1,6.3525907635498 
29,13,1,4.30624329362329 
25,2,1,471198.137759494 
31,4,1,18092.2395828252 
24,6,1,1221.69838214538 
29,14,1,3.62579237833075 
26,4,1,38075.4713839343 
29,15,1,5.69399401397614 
27,2,1,719880.462942792 
28,4,1,47340.390685528 
29,16,1,7.73838043010229 
24,7,1,1064.02986142859 
29,17,1,6.18384531449636 
31,5,1,19501.4077106429 
30,3,1,324606.751146896 
29,18,1,4.06556822027789 
24,8,1,882.861886126677 
26,5,1,34559.9702854066 
29,19,1,5.23194374626315 
28,5,1,44619.0771531521 
25,3,1,449066.386387479 
29,20,1,5.26150827877482 
31,6,1,25323.1856342744 
24,9,1,1332.61211782772 
29,21,1,6.62836868427332 
29,22,1,4.21620153867427 
26,6,1,38062.1171228046 
29,23,1,3.61825186400692 
27,3,1,724075.416329015 
24,10,1,1526.21570382156 
28,6,1,50854.8110670666 
30,4,1,323324.202023871 
31,7,1,24436.972668593 
29,24,1,4.23956526568938 
29,25,1,0.217383526460815 
24,11,1,1240.15280289539 
29,26,1,4.76762951788638 
25,4,1,469257.642218254 
26,7,1,32720.0368429789 
29,27,1,4.64195715707207 
28,7,1,37243.6939348828 
31,8,1,17972.9995684523 
24,12,1,1417.36716945817 
29,28,1,3.46126317134858 
29,29,1,4.24305770912951 
30,5,1,353369.104092838 
29,30,1,17.2583041073275 
26,8,1,44479.648209888 
24,13,1,1336.87681346008 
31,9,1,16164.6366285729 
27,4,1,719990.95683153 
29,1,2,0.758604538893993 
28,8,1,49064.8322708361 
29,2,2,7.06690978334339 
24,14,1,1419.65976261629 
25,5,1,469343.35686439 
29,3,2,5.66331709612267 
26,9,1,46302.6352848208 
29,4,2,4.86498250588924 
31,10,1,19605.6692292349 
24,15,1,1413.2076858123 
28,9,1,53162.9132131922 
30,6,1,323136.079418745 
29,5,2,7.02376786477511 
29,6,2,6.8338237193935 
29,7,2,2.71540182824583 
24,16,1,1328.8997086243 
31,11,1,15431.7906532703 
26,10,1,36762.9437553748 
29,8,2,3.2823052626581 
28,10,1,32153.1965822212 
27,5,1,728051.030114516 
29,9,2,6.51220378033876 
25,6,1,352049.192521558 
24,17,1,895.394968837612 
29,10,2,5.84679164469623 
30,7,1,277041.768687643 
31,12,1,25205.2583344681 
29,11,2,5.7113657824578 
26,11,1,39377.4967342557 
24,18,1,1656.58140715294 
29,12,2,4.04052399658225 
28,11,1,57104.2975647784 
29,13,2,2.68120133172 
29,14,2,2.1219614486432 
24,19,1,1519.47603109623 
31,13,1,21129.4698940373 
29,15,2,3.44347866924979 
26,12,1,39406.7701911277 
25,7,1,440888.715278988 
29,16,2,4.73825635677234 
27,6,1,681232.7617659 
28,12,1,40339.9766751917 
24,20,1,1401.09158834275 
30,8,1,302600.465810791 
29,17,2,4.24092726333712 
31,14,1,30198.6386626476 
29,18,2,6.11693361676876 
24,21,1,1578.10473181669 
29,19,2,4.38874258758126 
26,13,1,30654.6138943888 
29,20,2,6.23947869179706 
28,13,1,56507.0846251369 
29,21,2,3.61699295927132 
24,22,1,1466.09079896712 
31,15,1,20814.4825418501 
29,22,2,2.96701962564975 
25,8,1,472165.287200631 
30,9,1,336691.909683869 
26,14,1,29648.0105009329 
29,23,2,5.19519855015705 
24,23,1,1283.76164571623 
29,24,2,3.66500868734843 
28,14,1,65756.3608016851 
27,7,1,669904.134370434 
31,16,1,21804.8784078192 
29,25,2,6.05245854566461 
24,24,1,1338.08139799283 
29,26,2,2.76004466449483 
26,15,1,42502.237272258 
29,27,2,4.3552515858512 
29,28,2,2.5296292954803 
31,17,1,22915.4502405035 
24,25,1,1480.01407263526 
28,15,1,44824.6855549677 
30,10,1,331813.228998921 
25,9,1,492424.541503019 
29,29,2,4.47300477855891 
29,30,2,3.55951422682854 
26,16,1,47808.2454887633 
24,26,1,1716.84198065937 
31,18,1,21353.8125885458 
27,8,1,733398.21741237 
28,16,1,48130.8506352563 
24,27,1,1350.33545649248 
26,17,1,41591.8781271511 
30,11,1,264314.360709113 
31,19,1,19603.2266953225 
24,28,1,1296.9727269186 
25,10,1,429027.569470474 
28,17,1,52679.0421502663 
24,29,1,1443.58880047595 
26,18,1,33358.0211425357 
31,20,1,25463.7155554098 
27,9,1,743836.382759107 
24,30,1,1080.98613112016 
28,18,1,51880.177822208 
30,12,1,301995.624760166 
26,19,1,42695.8814051451 
25,11,1,493159.996913557 
31,21,1,22824.1404569995 
24,1,2,1373.51774512979 
28,19,1,59990.7424373186 
24,2,2,1158.54611117499 
31,22,1,21947.2161006576 
26,20,1,37894.5236636179 
30,13,1,342420.030018548 
24,3,2,1214.48212741012 
27,10,1,727344.372763572 
28,20,1,50660.106011535 
25,12,1,446699.04885697 
31,23,1,27367.8202539169 
24,4,2,1317.97753361964 
26,21,1,40101.5017732253 
24,5,2,1245.95293808943 
28,21,1,45158.0244939895 
31,24,1,21980.3732559713 
30,14,1,274123.845897476 
26,22,1,44670.2788629314 
24,6,2,1275.19275876741 
25,13,1,469289.76004649 
27,11,1,723169.961250299 
31,25,1,19289.664981709 
28,22,1,39734.7469109338 
24,7,2,1285.41201090821 
26,23,1,31605.6648796196 
30,15,1,317739.96741482 
24,8,2,1318.54354243141 
31,26,1,20393.1871178862 
28,23,1,50935.1917608128 
26,24,1,41978.3268513694 
24,9,2,1228.69834153142 
25,14,1,440376.865250674 
31,27,1,17725.8301945116 
27,12,1,829493.579048486 
24,10,2,1698.24155463356 
28,24,1,48729.2829012461 
30,16,1,332488.108575059 
26,25,1,48602.434102037 
24,11,2,1164.75234422507 
31,28,1,23324.078567287 
28,25,1,48055.9304673311 
25,15,1,424428.718682245 
24,12,2,1378.66674520631 
26,26,1,35658.8526477375 
31,29,1,21333.0934379998 
30,17,1,257075.854367762 
24,13,2,1274.58619764817 
27,13,1,692679.420324676 
28,26,1,53504.6721682571 
26,27,1,28861.4574121772 
31,30,1,17758.7369269143 
24,14,2,1560.58339450222 
25,16,1,459873.670243943 
24,15,2,1670.90624697491 
28,27,1,53500.3617901129 
26,28,1,37986.0696779329 
30,18,1,329190.138487668 
31,1,2,18175.0213132433 
24,16,2,1313.18829252463 
27,14,1,734932.729601074 
28,28,1,52293.0705059172 
31,2,2,17960.2267249185 
24,17,2,1173.38094913356 
26,29,1,32021.3749820271 
25,17,1,429209.578236629 
30,19,1,314405.835921792 
24,18,2,1610.54412408128 
28,29,1,57848.4091282493 
31,3,2,20410.7881799024 
26,30,1,49118.7294111025 
24,19,2,1678.62554221382 
31,4,2,19341.5799319828 
24,20,2,1525.07757017085 
27,15,1,736486.435192365 
28,30,1,54118.3512695981 
26,1,2,45329.8265675283 
25,18,1,368299.276594272 
30,20,1,343719.569772758 
24,21,2,1324.44216036971 
31,5,2,18883.5790609557 
28,1,2,49455.6442201592 
26,2,2,38757.4468182954 
24,22,2,1551.25804891095 
31,6,2,21162.9859893417 
24,23,2,1372.61369376088 
30,21,1,319336.126781496 
25,19,1,394454.434122812 
28,2,2,41932.6613832894 
27,16,1,719476.772327151 
26,3,2,43057.9504583811 
24,24,2,1547.13762517875 
31,7,2,21472.2868817142 
24,25,2,1289.87706208817 
28,3,2,45262.9104039814 
26,4,2,42388.433176494 
30,22,1,312742.449571003 
24,26,2,1586.23413564351 
31,8,2,23303.8134601449 
25,20,1,472578.356121505 
24,27,2,1330.18703765487 
28,4,2,50071.0972197404 
26,5,2,37908.8418621897 
27,17,1,704612.673999908 
31,9,2,19542.54320434 
24,28,2,1525.09663167308 
30,23,1,302880.673299925 
26,6,2,39580.5658856459 
28,5,2,47532.6729970291 
24,29,2,1226.0724184944 
25,21,1,419097.465017793 
31,10,2,16687.106824112 
24,30,2,1619.93186463594 
26,7,2,34980.8898163172 
28,6,2,40378.848192888 
27,18,1,730145.929959298 
31,11,2,25301.6723964226 
30,24,1,286570.978465991 
25,22,1,383097.040157525 
26,8,2,42258.189635576 
31,12,2,20917.3670063205 
28,7,2,37684.1153112545 
31,13,2,23237.8258914265 
26,9,2,32907.0481660227 
30,25,1,261513.15023066 
28,8,2,45605.4017121196 
27,19,1,791356.253808942 
25,23,1,401826.309803634 
31,14,2,24990.0960711907 
26,10,2,30030.9905950807 
28,9,2,47066.2701789232 
30,26,1,298912.089678109 
31,15,2,20019.3488542617 
26,11,2,31819.8411906546 
28,10,2,52288.775203225 
25,24,1,384582.368341111 
27,20,1,787583.657893164 
31,16,2,18925.6653594094 
26,12,2,36857.4343883673 
30,27,1,304829.676677314 
28,11,2,47445.2658241215 
31,17,2,17655.233387884 
25,25,1,400680.475205112 
26,13,2,34083.6981539394 
28,12,2,56196.5181354898 
27,21,1,759424.377028946 
31,18,2,22076.5808689751 
30,28,1,308224.092246002 
26,14,2,41105.9266744322 
28,13,2,51654.947794933 
31,19,2,22085.0337776985 
25,26,1,409854.770363404 
26,15,2,38998.7021991956 
30,29,1,348742.475100064 
31,20,2,18543.2854529986 
28,14,2,41078.1001469555 
27,22,1,717599.984926521 
26,16,2,37614.461647256 
25,27,1,441601.731883317 
31,21,2,24679.5761002958 
28,15,2,47724.1868952129 
30,30,1,298757.033889615 
26,17,2,29048.1582140347 
31,22,2,20666.2552815307 
28,16,2,51306.5793259602 
27,23,1,639688.977785757 
25,28,1,423275.845629924 
26,18,2,38375.2341235537 
31,23,2,18669.3138043436 
30,1,2,296458.700064625 
28,17,2,32086.1051311329 
26,19,2,34240.3814597241 
31,24,2,20870.5137950547 
25,29,1,469290.474095739 
28,18,2,49130.9512711402 
27,24,1,746986.135734438 
31,25,2,19735.7323731041 
26,20,2,32752.1887342073 
30,2,2,313646.65316284 
28,19,2,49895.8212640214 
31,26,2,22562.9008632188 
26,21,2,25701.3948224239 
25,30,1,427779.931832118 
30,3,2,316888.724004993 
28,20,2,41451.0120386199 
27,25,1,777913.164510751 
31,27,2,19814.5476614794 
26,22,2,32812.3376066854 
31,28,2,22912.8933057958 
28,21,2,53624.3792408788 
26,23,2,40383.0343601968 
25,1,2,456937.288109001 
30,4,2,342633.608917422 
31,29,2,12995.6091946799 
28,22,2,48150.1388174106 
26,24,2,44622.2701611306 
27,26,1,815432.225869326 
31,30,2,21159.7690725155 
25,2,2,437012.517686478 
28,23,2,48562.0847503473 
26,25,2,41642.7746719329 
30,5,2,336942.669032865 
26,26,2,39637.7367099599 
28,24,2,41126.49519432 
27,27,1,727939.779994906 
25,3,2,484570.847432274 
30,6,2,318589.846233598 
26,27,2,42515.4873940625 
28,25,2,52340.3722206568 
26,28,2,50618.2959729254 
28,26,2,47958.3304794234 
30,7,2,234587.450428415 
25,4,2,438317.238023915 
27,28,1,808230.789536683 
26,29,2,37124.8256942376 
28,27,2,46376.7254933653 
30,8,2,342476.976042029 
26,30,2,33779.6188534567 
25,5,2,431058.30245156 
28,28,2,45338.3170027673 
27,29,1,728054.565687171 
28,29,2,49409.2734030241 
30,9,2,321998.740525164 
25,6,2,434417.189833429 
28,30,2,47366.6636484819 
27,30,1,747234.610858585 
30,10,2,319145.954636808 
25,7,2,500557.26961829 
27,1,2,789658.959680193 
30,11,2,317465.527781421 
25,8,2,473467.634413475 
30,12,2,331084.07073754 
27,2,2,743700.055851448 
25,9,2,419986.778681012 
30,13,2,320523.075620865 
25,10,2,451266.14374989 
27,3,2,768223.959151044 
30,14,2,336583.899265054 
25,11,2,505252.392769044 
27,4,2,700651.825464648 
30,15,2,286963.201467399 
25,12,2,470638.421517438 
30,16,2,299349.538491809 
27,5,2,727549.093181534 
25,13,2,412289.373296865 
30,17,2,308545.466611907 
27,6,2,699824.756666706 
25,14,2,423226.435778491 
30,18,2,266470.278567985 
27,7,2,750282.326216935 
25,15,2,337387.962407161 
30,19,2,304991.238220194 
30,20,2,330835.085912531 
25,16,2,407137.393716129 
27,8,2,700402.857854228 
30,21,2,329638.716964854 
25,17,2,473451.899609669 
27,9,2,832577.3571812 
30,22,2,283142.812704134 
25,18,2,442180.645647551 
27,10,2,724674.021623621 
30,23,2,341527.26093636 
25,19,2,472985.317708344 
30,24,2,383608.984450123 
27,11,2,646495.028060097 
25,20,2,449637.403345329 
30,25,2,363920.155041286 
27,12,2,832439.508681365 
25,21,2,405289.047300752 
30,26,2,357845.293882265 
25,22,2,488608.131418945 
27,13,2,787678.233308308 
30,27,2,304394.370615684 
25,23,2,437910.906203018 
30,28,2,356625.852037446 
27,14,2,725763.710024927 
25,24,2,444185.242027101 
30,29,2,308949.225131652 
27,15,2,792372.351216918 
30,30,2,347713.911601141 
25,25,2,468453.364689314 
27,16,2,684134.269978183 
25,26,2,372465.698388723 
27,17,2,694534.941216242 
25,27,2,447748.218963486 
27,18,2,704221.615627687 
25,28,2,427438.846438903 
25,29,2,428966.72601763 
27,19,2,717143.13951957 
25,30,2,464464.062612091 
27,20,2,831812.966166919 
27,21,2,730517.47217674 
27,22,2,799318.143281214 
27,23,2,751399.038235924 
27,24,2,785657.425449071 
27,25,2,648580.208890175 
27,26,2,724948.677981772 
27,27,2,789749.561716167 
27,28,2,734232.786839697 
27,29,2,679419.234716138 
27,30,2,774007.457115558 
39,1,1,0.0520557935015204 
35,1,1,3.12313085929787 
38,1,1,0.0221667617510306 
39,2,1,2.33730920838327 
35,2,1,0.0301526282829659 
38,2,1,0.00484689053542988 
39,3,1,0.497483465513485 
35,3,1,0.00455099668370391 
38,3,1,0.256643804927793 
39,4,1,0.380239599869476 
35,4,1,0.939760422692129 
38,4,1,0.136932424697069 
37,1,1,10993.7640984005 
39,5,1,0.464276875340046 
35,5,1,0.47152883241559 
36,1,1,44598.8640570057 
38,5,1,0.61235223786274 
39,6,1,0.25829263620677 
34,1,1,116317.158875689 
35,6,1,3.18534123878835 
38,6,1,7.86753994568186 
39,7,1,33.5490703995987 
35,7,1,13.6641384355109 
38,7,1,4.63413740017519 
39,8,1,0.322807893958047 
35,8,1,1.27554182577348 
33,1,1,395363.839126686 
38,8,1,0.00969240454825503 
39,9,1,5.75980831437441 
32,1,1,380583.718803386 
37,2,1,15313.1022986285 
35,9,1,1.13522079201936 
39,10,1,1.70739740360092 
38,9,1,0.00376113623354088 
35,10,1,0.174453898434163 
36,2,1,43477.2490845773 
39,11,1,0.0370057068015483 
38,10,1,0.0120767992865656 
35,11,1,0.550588896328383 
39,12,1,33.0488530293818 
38,11,1,0.79279080940706 
34,2,1,88080.3602132745 
35,12,1,0.262513350643765 
39,13,1,0.0872014144017649 
38,12,1,0.995115490600588 
37,3,1,16498.1464943991 
35,13,1,0.846973720487757 
39,14,1,0.318254958648018 
38,13,1,0.0686664957551199 
35,14,1,3.16986550230388 
39,15,1,0.930184025716407 
38,14,1,0.00358407295172011 
39,16,1,2.5653126446222 
35,15,1,0.657938651385186 
36,3,1,41538.7391699612 
38,15,1,0.00430116135374366 
39,17,1,2.1414579363962 
35,16,1,5.28107439760117 
33,2,1,380949.951772372 
38,16,1,0.0970755109083526 
39,18,1,3.19153744192602 
32,2,1,406205.34643886 
35,17,1,4.39672983945482 
37,4,1,15539.2563320034 
34,3,1,95757.1830388652 
38,17,1,0.506616200172573 
39,19,1,8.33951450033307 
35,18,1,5.21859384813155 
39,20,1,7.49901184929791 
